tag,fold,test_acc,test_f1_macro,val_best_acc,val_best_f1,tr_at_best_acc,tr_at_best_f1,gap_acc,gap_f1,gap_acc_abs,gap_f1_abs,params_total,params_trainable,flops_est,latency_s,L,d,enc_heads,enc_layers,D_MODEL,N_LAYERS,BASE_LR,P_DROP,P_DROP_ENCODER,WARMUP_EPOCHS,PATIENCE
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.3_wu4_pat8,1,0.7834467120181405,0.7833996567042321,0.7746031746031746,0.774566823574474,0.8631840796019901,0.8631154696235211,0.08858090499881544,0.08854864604904711,0.08858090499881544,0.08854864604904711,399762,399762,48578112,0.0017165660858154297,121,144,4,2,144,2,0.0005,0.1,0.3,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.3_wu4_pat12,1,0.7959183673469388,0.7958133768218087,0.7904761904761904,0.7904423993790886,0.9182658137882018,0.918240001131871,0.12778962331201138,0.12779760175278243,0.12778962331201138,0.12779760175278243,399762,399762,48578112,0.0017178916931152343,121,144,4,2,144,2,0.0005,0.1,0.3,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.3_wu8_pat8,1,0.8015873015873016,0.80134189144142,0.780952380952381,0.7803125252688606,0.9040511727078892,0.9039199370746278,0.1230987917555082,0.12360741180576718,0.1230987917555082,0.12360741180576718,399762,399762,48578112,0.0017242765426635743,121,144,4,2,144,2,0.0005,0.1,0.3,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.3_wu8_pat12,1,0.8015873015873016,0.80134189144142,0.780952380952381,0.7803125252688606,0.9040511727078892,0.9039199370746278,0.1230987917555082,0.12360741180576718,0.1230987917555082,0.12360741180576718,399762,399762,48578112,0.0017143630981445313,121,144,4,2,144,2,0.0005,0.1,0.3,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.5_wu4_pat8,1,0.7925170068027211,0.7924569788568585,0.8,0.7999274113056891,0.9168443496801706,0.9168401489430169,0.11684434968017055,0.11691273763732779,0.11684434968017055,0.11691273763732779,399762,399762,48578112,0.001718459129333496,121,144,4,2,144,2,0.0005,0.1,0.5,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.5_wu4_pat12,1,0.7925170068027211,0.7924569788568585,0.8,0.7999274113056891,0.9168443496801706,0.9168401489430169,0.11684434968017055,0.11691273763732779,0.11684434968017055,0.11691273763732779,399762,399762,48578112,0.0017176485061645508,121,144,4,2,144,2,0.0005,0.1,0.5,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.5_wu8_pat8,1,0.8027210884353742,0.802704856915126,0.7825396825396825,0.7825128322720618,0.8614072494669509,0.861389324909202,0.07886756692726837,0.07887649263714014,0.07886756692726837,0.07887649263714014,399762,399762,48578112,0.0017223501205444337,121,144,4,2,144,2,0.0005,0.1,0.5,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.1_dpe0.5_wu8_pat12,1,0.8095238095238095,0.8094993211831982,0.7888888888888889,0.7888245093616346,0.8919687277896233,0.8915730086431721,0.10307983890073447,0.10274849928153751,0.10307983890073447,0.10274849928153751,399762,399762,48578112,0.0017200422286987305,121,144,4,2,144,2,0.0005,0.1,0.5,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.1_wu4_pat8,1,0.800453514739229,0.8004494104701327,0.780952380952381,0.780952380952381,0.94136460554371,0.9413629394227676,0.1604122245913291,0.16041055847038665,0.1604122245913291,0.16041055847038665,399762,399762,48578112,0.0017157363891601562,121,144,4,2,144,2,0.0005,0.2,0.1,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.1_wu4_pat12,1,0.800453514739229,0.8004494104701327,0.780952380952381,0.780952380952381,0.94136460554371,0.9413629394227676,0.1604122245913291,0.16041055847038665,0.1604122245913291,0.16041055847038665,399762,399762,48578112,0.001711258888244629,121,144,4,2,144,2,0.0005,0.2,0.1,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.1_wu8_pat8,1,0.8151927437641724,0.8151906056574305,0.792063492063492,0.7918741914414471,0.9132906894100924,0.913284381701486,0.12122719734660037,0.12141019026003885,0.12122719734660037,0.12141019026003885,399762,399762,48578112,0.001787266731262207,121,144,4,2,144,2,0.0005,0.2,0.1,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.1_wu8_pat12,1,0.8151927437641724,0.8151906056574305,0.792063492063492,0.7918741914414471,0.9132906894100924,0.913284381701486,0.12122719734660037,0.12141019026003885,0.12122719734660037,0.12141019026003885,399762,399762,48578112,0.001727161407470703,121,144,4,2,144,2,0.0005,0.2,0.1,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.3_wu4_pat8,1,0.7947845804988662,0.7947822062821774,0.7936507936507936,0.7936424748793098,0.9221748400852878,0.922122430596617,0.12852404643449422,0.1284799557173072,0.12852404643449422,0.1284799557173072,399762,399762,48578112,0.0017104101181030272,121,144,4,2,144,2,0.0005,0.2,0.3,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.3_wu4_pat12,1,0.7947845804988662,0.7947822062821774,0.7936507936507936,0.7936424748793098,0.9221748400852878,0.922122430596617,0.12852404643449422,0.1284799557173072,0.12852404643449422,0.1284799557173072,399762,399762,48578112,0.0020010566711425783,121,144,4,2,144,2,0.0005,0.2,0.3,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.3_wu8_pat8,1,0.7743764172335601,0.7725516824913857,0.773015873015873,0.7712726118692479,0.8685145700071073,0.8680773488055272,0.09549869699123426,0.09680473693627933,0.09549869699123426,0.09680473693627933,399762,399762,48578112,0.001720595359802246,121,144,4,2,144,2,0.0005,0.2,0.3,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.3_wu8_pat12,1,0.8049886621315193,0.8049726171804694,0.7793650793650794,0.7793645234681872,0.908315565031983,0.9083126008734154,0.1289504856669036,0.12894807740522818,0.1289504856669036,0.12894807740522818,399762,399762,48578112,0.0017144250869750976,121,144,4,2,144,2,0.0005,0.2,0.3,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.5_wu4_pat8,1,0.8049886621315193,0.8046260045332784,0.7984126984126985,0.7983878080186266,0.908315565031983,0.9082931438258053,0.1099028666192845,0.10990533580717865,0.1099028666192845,0.10990533580717865,399762,399762,48578112,0.001727733612060547,121,144,4,2,144,2,0.0005,0.2,0.5,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.5_wu4_pat12,1,0.8049886621315193,0.8046260045332784,0.7984126984126985,0.7983878080186266,0.908315565031983,0.9082931438258053,0.1099028666192845,0.10990533580717865,0.1099028666192845,0.10990533580717865,399762,399762,48578112,0.0017332649230957032,121,144,4,2,144,2,0.0005,0.2,0.5,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.5_wu8_pat8,1,0.7879818594104309,0.7879685039370079,0.7857142857142857,0.7856705450091855,0.8500355366027008,0.8500206875333741,0.06432125088841512,0.06435014252418858,0.06432125088841512,0.06435014252418858,399762,399762,48578112,0.0017131853103637695,121,144,4,2,144,2,0.0005,0.2,0.5,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.2_dpe0.5_wu8_pat12,1,0.7879818594104309,0.7879685039370079,0.7857142857142857,0.7856705450091855,0.8500355366027008,0.8500206875333741,0.06432125088841512,0.06435014252418858,0.06432125088841512,0.06435014252418858,399762,399762,48578112,0.0017089223861694335,121,144,4,2,144,2,0.0005,0.2,0.5,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.1_wu4_pat8,1,0.7981859410430839,0.7981766012587931,0.7761904761904762,0.7761447914540383,0.8887704335465529,0.8884904696523421,0.11257995735607673,0.11234567819830388,0.11257995735607673,0.11234567819830388,399762,399762,48578112,0.0017166614532470703,121,144,4,2,144,2,0.0005,0.3,0.1,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.1_wu4_pat12,1,0.7981859410430839,0.7981766012587931,0.7761904761904762,0.7761447914540383,0.8887704335465529,0.8884904696523421,0.11257995735607673,0.11234567819830388,0.11257995735607673,0.11234567819830388,399762,399762,48578112,0.0017151451110839844,121,144,4,2,144,2,0.0005,0.3,0.1,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.1_wu8_pat8,1,0.7879818594104309,0.7872705956098297,0.7761904761904762,0.7752385386330111,0.8674484719260839,0.8672343829431127,0.09125799573560767,0.09199584431010166,0.09125799573560767,0.09199584431010166,399762,399762,48578112,0.001718740463256836,121,144,4,2,144,2,0.0005,0.3,0.1,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.1_wu8_pat12,1,0.7970521541950113,0.7970518933107775,0.7841269841269841,0.7841074020319303,0.8884150675195451,0.8883739615547874,0.10428808339256102,0.10426655952285713,0.10428808339256102,0.10426655952285713,399762,399762,48578112,0.001710505485534668,121,144,4,2,144,2,0.0005,0.3,0.1,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.3_wu4_pat8,1,0.808390022675737,0.8083700695384544,0.7904761904761904,0.7904740788518907,0.9047619047619048,0.9047549766229437,0.11428571428571432,0.11428089777105299,0.11428571428571432,0.11428089777105299,399762,399762,48578112,0.0017153692245483398,121,144,4,2,144,2,0.0005,0.3,0.3,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.3_wu4_pat12,1,0.808390022675737,0.8083700695384544,0.7904761904761904,0.7904740788518907,0.9047619047619048,0.9047549766229437,0.11428571428571432,0.11428089777105299,0.11428571428571432,0.11428089777105299,399762,399762,48578112,0.001715259552001953,121,144,4,2,144,2,0.0005,0.3,0.3,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.3_wu8_pat8,1,0.8106575963718821,0.8105872292270795,0.7904761904761904,0.7904761904761904,0.910092395167022,0.9100693974701926,0.11961620469083156,0.11959320699400211,0.11961620469083156,0.11959320699400211,399762,399762,48578112,0.001726226806640625,121,144,4,2,144,2,0.0005,0.3,0.3,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.3_wu8_pat12,1,0.8106575963718821,0.8105872292270795,0.7904761904761904,0.7904761904761904,0.910092395167022,0.9100693974701926,0.11961620469083156,0.11959320699400211,0.11961620469083156,0.11959320699400211,399762,399762,48578112,0.0017251205444335938,121,144,4,2,144,2,0.0005,0.3,0.3,8,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.5_wu4_pat8,1,0.8106575963718821,0.8102866681349763,0.792063492063492,0.7917859782880181,0.894456289978678,0.8943599029801534,0.10239279791518596,0.10257392469213533,0.10239279791518596,0.10257392469213533,399762,399762,48578112,0.0017233562469482421,121,144,4,2,144,2,0.0005,0.3,0.5,4,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.5_wu4_pat12,1,0.8106575963718821,0.8102866681349763,0.792063492063492,0.7917859782880181,0.894456289978678,0.8943599029801534,0.10239279791518596,0.10257392469213533,0.10239279791518596,0.10257392469213533,399762,399762,48578112,0.0017118406295776366,121,144,4,2,144,2,0.0005,0.3,0.5,4,12
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.5_wu8_pat8,1,0.8061224489795918,0.8057025957077875,0.7793650793650794,0.779239931934203,0.8976545842217484,0.8976016172847305,0.118289504856669,0.11836168535052749,0.118289504856669,0.11836168535052749,399762,399762,48578112,0.001720595359802246,121,144,4,2,144,2,0.0005,0.3,0.5,8,8
GS_nb4_h2_d144_L2_lr5e-4_dp0.3_dpe0.5_wu8_pat12,1,0.8061224489795918,0.8057025957077875,0.7793650793650794,0.779239931934203,0.8976545842217484,0.8976016172847305,0.118289504856669,0.11836168535052749,0.118289504856669,0.11836168535052749,399762,399762,48578112,0.0017110157012939454,121,144,4,2,144,2,0.0005,0.3,0.5,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.1_wu4_pat8,1,0.7891156462585034,0.7886363636363636,0.7857142857142857,0.7849726064455125,0.8571428571428571,0.8566678222157349,0.0714285714285714,0.07169521577022242,0.0714285714285714,0.07169521577022242,399762,399762,48578112,0.001713247299194336,121,144,4,2,144,2,0.001,0.1,0.1,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.1_wu4_pat12,1,0.7891156462585034,0.7886363636363636,0.7857142857142857,0.7849726064455125,0.8571428571428571,0.8566678222157349,0.0714285714285714,0.07169521577022242,0.0714285714285714,0.07169521577022242,399762,399762,48578112,0.0017286205291748046,121,144,4,2,144,2,0.001,0.1,0.1,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.1_wu8_pat8,1,0.7857142857142857,0.7855927396483267,0.7698412698412699,0.7696317386183956,0.8859275053304904,0.8858628017033381,0.11608623548922048,0.11623106308494247,0.11608623548922048,0.11623106308494247,399762,399762,48578112,0.001719522476196289,121,144,4,2,144,2,0.001,0.1,0.1,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.1_wu8_pat12,1,0.7857142857142857,0.7856522896390505,0.7714285714285715,0.7713456129207876,0.906183368869936,0.9061829423531551,0.13475479744136454,0.13483732943236748,0.13475479744136454,0.13483732943236748,399762,399762,48578112,0.0017196321487426757,121,144,4,2,144,2,0.001,0.1,0.1,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.3_wu4_pat8,1,0.7879818594104309,0.7876846434571048,0.7888888888888889,0.7888457961942347,0.8756218905472637,0.8756213250894103,0.08673300165837483,0.08677552889517559,0.08673300165837483,0.08677552889517559,399762,399762,48578112,0.0017182064056396485,121,144,4,2,144,2,0.001,0.1,0.3,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.3_wu4_pat12,1,0.800453514739229,0.8004494104701327,0.7904761904761904,0.7904571843251089,0.9193319118692252,0.9193179632212137,0.1288557213930348,0.1288607788961048,0.1288557213930348,0.1288607788961048,399762,399762,48578112,0.001725921630859375,121,144,4,2,144,2,0.001,0.1,0.3,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.3_wu8_pat8,1,0.7879818594104309,0.7872135102533173,0.7761904761904762,0.7748283265610305,0.8614072494669509,0.8609577402547778,0.0852167732764747,0.08612941369374727,0.0852167732764747,0.08612941369374727,399762,399762,48578112,0.0017181730270385742,121,144,4,2,144,2,0.001,0.1,0.3,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.3_wu8_pat12,1,0.7981859410430839,0.7981849033319621,0.7968253968253968,0.7967926297009343,0.9314143567874911,0.9314070718278098,0.1345889599620943,0.13461444212687546,0.1345889599620943,0.13461444212687546,399762,399762,48578112,0.0017116641998291015,121,144,4,2,144,2,0.001,0.1,0.3,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.5_wu4_pat8,1,0.7902494331065759,0.789795205882694,0.792063492063492,0.7920503937007874,0.910092395167022,0.9100733050689568,0.11802890310352998,0.11802291136816934,0.11802890310352998,0.11802291136816934,399762,399762,48578112,0.0017253732681274414,121,144,4,2,144,2,0.001,0.1,0.5,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.5_wu4_pat12,1,0.7902494331065759,0.789795205882694,0.792063492063492,0.7920503937007874,0.910092395167022,0.9100733050689568,0.11802890310352998,0.11802291136816934,0.11802890310352998,0.11802291136816934,399762,399762,48578112,0.0017511463165283203,121,144,4,2,144,2,0.001,0.1,0.5,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.5_wu8_pat8,1,0.7811791383219955,0.7807052688397834,0.7841269841269841,0.7831632653061225,0.853589196872779,0.8532362341560635,0.0694622127457949,0.07007296884994108,0.0694622127457949,0.07007296884994108,399762,399762,48578112,0.0017066764831542968,121,144,4,2,144,2,0.001,0.1,0.5,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.1_dpe0.5_wu8_pat12,1,0.7913832199546486,0.7913563993911219,0.7952380952380952,0.7952375793337851,0.908315565031983,0.9083144071803535,0.11307746979388777,0.11307682784656836,0.11307746979388777,0.11307682784656836,399762,399762,48578112,0.0017152929306030274,121,144,4,2,144,2,0.001,0.1,0.5,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.1_wu4_pat8,1,0.7664399092970522,0.7651247207743856,0.7841269841269841,0.7825292397660819,0.8670931058990761,0.8667538063251035,0.08296612177209195,0.08422456655902155,0.08296612177209195,0.08422456655902155,399762,399762,48578112,0.0017227935791015625,121,144,4,2,144,2,0.001,0.2,0.1,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.1_wu4_pat12,1,0.7664399092970522,0.7651247207743856,0.7841269841269841,0.7825292397660819,0.8670931058990761,0.8667538063251035,0.08296612177209195,0.08422456655902155,0.08296612177209195,0.08422456655902155,399762,399762,48578112,0.0017145013809204102,121,144,4,2,144,2,0.001,0.2,0.1,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.1_wu8_pat8,1,0.7834467120181405,0.781695333446506,0.7873015873015873,0.7864406779661017,0.8820184790334044,0.881606480261157,0.09471689173181708,0.09516580229505522,0.09471689173181708,0.09516580229505522,399762,399762,48578112,0.0017240238189697265,121,144,4,2,144,2,0.001,0.2,0.1,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.1_wu8_pat12,1,0.7834467120181405,0.781695333446506,0.7873015873015873,0.7864406779661017,0.8820184790334044,0.881606480261157,0.09471689173181708,0.09516580229505522,0.09471689173181708,0.09516580229505522,399762,399762,48578112,0.001714310646057129,121,144,4,2,144,2,0.001,0.2,0.1,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.3_wu4_pat8,1,0.7936507936507936,0.7936412439837097,0.7936507936507936,0.7936320754716981,0.9182658137882018,0.918250906386539,0.12461502013740822,0.12461883091484083,0.12461502013740822,0.12461883091484083,399762,399762,48578112,0.0017162942886352539,121,144,4,2,144,2,0.001,0.2,0.3,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.3_wu4_pat12,1,0.7936507936507936,0.7936412439837097,0.7936507936507936,0.7936320754716981,0.9182658137882018,0.918250906386539,0.12461502013740822,0.12461883091484083,0.12461502013740822,0.12461883091484083,399762,399762,48578112,0.0017105817794799804,121,144,4,2,144,2,0.001,0.2,0.3,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.3_wu8_pat8,1,0.7868480725623582,0.7865308560599819,0.7746031746031746,0.7740201477230244,0.8720682302771855,0.8720423756687512,0.09746505567401087,0.09802222794572679,0.09746505567401087,0.09802222794572679,399762,399762,48578112,0.0017262983322143554,121,144,4,2,144,2,0.001,0.2,0.3,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.3_wu8_pat12,1,0.808390022675737,0.8083700695384544,0.792063492063492,0.7920503937007874,0.9449182658137882,0.9447835402616063,0.1528547737502962,0.15273314656081882,0.1528547737502962,0.15273314656081882,399762,399762,48578112,0.0019774866104125977,121,144,4,2,144,2,0.001,0.2,0.3,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.5_wu4_pat8,1,0.7925170068027211,0.7925039370078739,0.7904761904761904,0.7904423993790886,0.8933901918976546,0.8933746261417832,0.10291400142146412,0.10293222676269465,0.10291400142146412,0.10293222676269465,399762,399762,48578112,0.0019780540466308593,121,144,4,2,144,2,0.001,0.2,0.5,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.5_wu4_pat12,1,0.7925170068027211,0.7925039370078739,0.7904761904761904,0.7904423993790886,0.8933901918976546,0.8933746261417832,0.10291400142146412,0.10293222676269465,0.10291400142146412,0.10293222676269465,399762,399762,48578112,0.0017215299606323242,121,144,4,2,144,2,0.001,0.2,0.5,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.5_wu8_pat8,1,0.7913832199546486,0.791172761664565,0.7825396825396825,0.7820779227337341,0.8681592039800995,0.8681012215236292,0.08561952144041696,0.08602329878989512,0.08561952144041696,0.08602329878989512,399762,399762,48578112,0.0017339658737182617,121,144,4,2,144,2,0.001,0.2,0.5,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.2_dpe0.5_wu8_pat12,1,0.7913832199546486,0.791172761664565,0.7825396825396825,0.7820779227337341,0.8681592039800995,0.8681012215236292,0.08561952144041696,0.08602329878989512,0.08561952144041696,0.08602329878989512,399762,399762,48578112,0.0017284584045410157,121,144,4,2,144,2,0.001,0.2,0.5,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.1_wu4_pat8,1,0.8015873015873016,0.8015809250301131,0.7841269841269841,0.7841248085140692,0.8848614072494669,0.8848585572842999,0.10073442312248282,0.10073374877023067,0.10073442312248282,0.10073374877023067,399762,399762,48578112,0.0017232131958007813,121,144,4,2,144,2,0.001,0.3,0.1,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.1_wu4_pat12,1,0.8015873015873016,0.8015809250301131,0.7841269841269841,0.7841248085140692,0.8848614072494669,0.8848585572842999,0.10073442312248282,0.10073374877023067,0.10073442312248282,0.10073374877023067,399762,399762,48578112,0.0017384719848632813,121,144,4,2,144,2,0.001,0.3,0.1,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.1_wu8_pat8,1,0.7743764172335601,0.7742716667331135,0.7714285714285715,0.7713456129207876,0.8546552949538024,0.8546521929165982,0.08322672352523097,0.08330657999581059,0.08322672352523097,0.08330657999581059,399762,399762,48578112,0.0017253446578979492,121,144,4,2,144,2,0.001,0.3,0.1,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.1_wu8_pat12,1,0.7743764172335601,0.7742716667331135,0.7714285714285715,0.7713456129207876,0.8546552949538024,0.8546521929165982,0.08322672352523097,0.08330657999581059,0.08322672352523097,0.08330657999581059,399762,399762,48578112,0.001723918914794922,121,144,4,2,144,2,0.001,0.3,0.1,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.3_wu4_pat8,1,0.7993197278911565,0.7993132784590287,0.7793650793650794,0.7792977954982496,0.8585643212508884,0.8584320962685812,0.07919924188580907,0.07913430077033157,0.07919924188580907,0.07913430077033157,399762,399762,48578112,0.001719198226928711,121,144,4,2,144,2,0.001,0.3,0.3,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.3_wu4_pat12,1,0.7947845804988662,0.7947632105707707,0.7873015873015873,0.7872672842181657,0.8987206823027718,0.8987169858405338,0.11141909500118452,0.11144970162236811,0.11141909500118452,0.11144970162236811,399762,399762,48578112,0.0017226028442382812,121,144,4,2,144,2,0.001,0.3,0.3,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.3_wu8_pat8,1,0.7959183673469388,0.7955778055903213,0.7698412698412699,0.7696317386183956,0.8567874911158493,0.856539488699867,0.0869462212745794,0.08690775008147134,0.0869462212745794,0.08690775008147134,399762,399762,48578112,0.0017298746109008789,121,144,4,2,144,2,0.001,0.3,0.3,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.3_wu8_pat12,1,0.8072562358276644,0.8072403774458128,0.7888888888888889,0.7888841016803102,0.9026297085998578,0.9026186405742276,0.11374081971096894,0.11373453889391738,0.11374081971096894,0.11373453889391738,399762,399762,48578112,0.0017351627349853516,121,144,4,2,144,2,0.001,0.3,0.3,8,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.5_wu4_pat8,1,0.7789115646258503,0.7779843160034854,0.7841269841269841,0.7832532253984316,0.8564321250888415,0.8561155231147987,0.07230514096185736,0.0728622977163671,0.07230514096185736,0.0728622977163671,399762,399762,48578112,0.0017234039306640624,121,144,4,2,144,2,0.001,0.3,0.5,4,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.5_wu4_pat12,1,0.8061224489795918,0.8061202059350958,0.7904761904761904,0.7904571843251089,0.9072494669509595,0.907248049656026,0.1167732764747691,0.11679086533091709,0.1167732764747691,0.11679086533091709,399762,399762,48578112,0.0017061185836791991,121,144,4,2,144,2,0.001,0.3,0.5,4,12
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.5_wu8_pat8,1,0.7834467120181405,0.7833662322297736,0.780952380952381,0.7809501733451585,0.8450604122245914,0.8450575945904578,0.06410803127221043,0.06410742124529933,0.06410803127221043,0.06410742124529933,399762,399762,48578112,0.001708669662475586,121,144,4,2,144,2,0.001,0.3,0.5,8,8
GS_nb4_h2_d144_L2_lr1e-3_dp0.3_dpe0.5_wu8_pat12,1,0.7834467120181405,0.7833662322297736,0.780952380952381,0.7809501733451585,0.8450604122245914,0.8450575945904578,0.06410803127221043,0.06410742124529933,0.06410803127221043,0.06410742124529933,399762,399762,48578112,0.0017087697982788087,121,144,4,2,144,2,0.001,0.3,0.5,8,12
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.1_wu4_pat8,1,0.7857142857142857,0.7837996978087896,0.7873015873015873,0.7864406779661017,0.8521677327647477,0.851275150322599,0.06486614546316039,0.06483447235649731,0.06486614546316039,0.06483447235649731,399762,399762,48578112,0.0017155265808105468,121,144,4,2,144,2,0.002,0.1,0.1,4,8
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.1_wu4_pat12,1,0.7857142857142857,0.7837996978087896,0.7873015873015873,0.7864406779661017,0.8521677327647477,0.851275150322599,0.06486614546316039,0.06483447235649731,0.06486614546316039,0.06483447235649731,399762,399762,48578112,0.0017321348190307618,121,144,4,2,144,2,0.002,0.1,0.1,4,12
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.1_wu8_pat8,1,0.7607709750566893,0.7602010115001772,0.7841269841269841,0.7838132437096921,0.8603411513859275,0.8602797306166745,0.07621416725894337,0.07646648690698243,0.07621416725894337,0.07646648690698243,399762,399762,48578112,0.0017247867584228515,121,144,4,2,144,2,0.002,0.1,0.1,8,8
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.1_wu8_pat12,1,0.7607709750566893,0.7602010115001772,0.7841269841269841,0.7838132437096921,0.8603411513859275,0.8602797306166745,0.07621416725894337,0.07646648690698243,0.07621416725894337,0.07646648690698243,399762,399762,48578112,0.001737060546875,121,144,4,2,144,2,0.002,0.1,0.1,8,12
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.3_wu4_pat8,1,0.800453514739229,0.8004442798963347,0.7777777777777778,0.7777217741935484,0.8742004264392325,0.8741311863173217,0.09642264866145467,0.0964094121237733,0.09642264866145467,0.0964094121237733,399762,399762,48578112,0.0017182302474975585,121,144,4,2,144,2,0.002,0.1,0.3,4,8
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.3_wu4_pat12,1,0.8095238095238095,0.8094258183670214,0.7873015873015873,0.7872479838709677,0.8738450604122245,0.873844662124012,0.08654347311063726,0.08659667825304429,0.08654347311063726,0.08659667825304429,399762,399762,48578112,0.0017218542098999022,121,144,4,2,144,2,0.002,0.1,0.3,4,12
GS_nb4_h2_d144_L2_lr2e-3_dp0.1_dpe0.3_wu8_pat8,1,0.7721088435374149,0.7707861681977154,0.773015873015873,0.7721426782909563,0.8525230987917555,0.8523174815629224,0.07950722577588243,0.08017480327196613,0.07950722577588243,0.08017480327196613,399762,399762,48578112,0.0017322492599487305,121,144,4,2,144,2,0.002,0.1,0.3,8,8
